Year,Month,Region,Org Code,Org Name,A0,A1,A2,A3,A4,A114,A5,A6,A111,A112,A113,A7,A8,A9,A10,A11,A12,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A126,A127,A128,A129,A130,A131,A17,A18,A19,A20,A21,A22,A23,A132,A133,A134,A135,A136,A137,A138,A139,A53,A54,A55,A56,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A74,A82,A83,A84,A78,A94,A95,A96,A115,A116,A117,A118,A75,A85,A86,A87,A79,A97,A98,A99,A119,A120,A121,A122,A76,A88,A89,A90,A80,A100,A101,A102,A77,A91,A92,A93,A81,A103,A104,A105,A49,A50,A51,A52,A13,A14,A15,A16,A106,A107,A108,A109,A110,A140,A141,A142,A143,A144,A145,A146,A147,A148,A124,A125,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73
2019,12,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,78113,46133,299420,6,3,5,23,87,402,0,141,55764,3458,2224,27809,16168,942,1529607,442,805,1259009,566,1065,32967651,1186,2493,60052786,3714,9015,4752312,5045,12289,.,.,.,.,.,.,4382,26,184,325,371,3801,312,.,.,.,.,.,.,.,.,28957,3809,18616,51382,6455,4921,4156,3197,36964,29904,23906,18045,1467,1065,54,29962,555,906,57,27005,474,912,3347,1472640,440,796,2876,3389715,1179,2277,632,667431,1056,2338,24301,28910505,1190,2531,2482,10772024,4340,8866,768,2632080,3427,7270,316,2784203,8811,17497,52,440589,8473,19498,212,68968,325,536,2456,84176,34,69,79,211372,2676,5764,71,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,12,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,121051,92987,790771,9,2,25,47,94,252,89,5585,82047,5726,3665,46909,14679,1006,2448413,428,777,2281414,622,1158,84747296,1807,3786,80729240,5500,13710,6704226,6664,15658,.,.,.,.,.,.,4910,325,1450,2887,580,2555,6,.,.,.,.,.,.,.,.,43306,3604,30227,77137,12612,9715,8084,6247,64193,52913,22326,15970,1423,1063,46,27147,590,1024,71,40583,572,1061,5609,2380683,424,772,2501,4634248,1853,3681,1052,1839598,1749,3686,43356,78273450,1805,3792,1900,10027177,5277,11094,388,2019957,5206,11837,943,7833243,8307,17947,48,388187,8087,21027,504,181132,359,638,3121,113488,36,64,131,226825,1731,3507,115,.,.,.,.,.,.,.,.,.,.,.,48,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,12,London,Y56,London,190655,154576,1477307,10,0,35,72,140,647,0,1297,111869,11050,8172,66734,18644,1963,4661084,422,704,5860423,717,1230,102083299,1530,3261,101150505,5425,13493,13819140,7040,15045,.,.,.,.,.,.,9091,266,1388,2886,230,7207,0,.,.,.,.,.,.,.,.,66637,6460,29681,102778,28716,22044,21019,16379,103387,76117,30958,21139,2656,2108,46,23837,518,900,21,15424,734,1054,10983,4621823,421,702,4140,6221941,1503,3163,1138,1632326,1434,3310,61456,94229032,1533,3268,1377,10903898,7919,15828,313,2608263,8333,18548,1242,13850280,11152,20936,103,1471492,14286,29924,768,232560,303,515,5272,388713,74,153,123,353977,2878,6028,113,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,12,South West,Y58,South West,121051,92987,790771,9,2,25,47,94,252,89,5585,82047,5726,3665,46909,14679,1006,2448413,428,777,2281414,622,1158,84747296,1807,3786,80729240,5500,13710,6704226,6664,15658,.,.,.,.,.,.,4910,325,1450,2887,580,2555,6,.,.,.,.,.,.,.,.,43306,3604,30227,77137,12612,9715,8084,6247,64193,52913,22326,15970,1423,1063,46,27147,590,1024,71,40583,572,1061,5609,2380683,424,772,2501,4634248,1853,3681,1052,1839598,1749,3686,43356,78273450,1805,3792,1900,10027177,5277,11094,388,2019957,5206,11837,943,7833243,8307,17947,48,388187,8087,21027,504,181132,359,638,3121,113488,36,64,131,226825,1731,3507,115,.,.,.,.,.,.,.,.,.,.,.,48,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,12,South East,Y59,South East,177712,121579,550911,5,2,3,15,76,822,69,145,126574,8454,5570,67030,35028,1336,3932192,465,859,3255028,584,1092,84529726,1261,2512,187858802,5363,12235,7866569,5888,14171,.,.,.,.,.,.,9262,213,1116,1508,743,7190,1301,.,.,.,.,.,.,.,.,71762,4547,41003,117312,16550,12395,10870,8207,89875,71109,57990,37743,2110,1472,231,139709,605,1043,172,89993,523,1103,8051,3702490,460,846,6078,7594898,1250,2357,1758,2090621,1189,2429,59194,74844207,1264,2534,3721,21423771,5758,11793,1279,7275472,5688,12360,1206,13267963,11002,22138,208,1999518,9613,19134,694,209946,303,524,5701,251032,44,67,183,356015,1945,3965,169,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,12,Midlands,Y60,Midlands,235846,177931,800604,4,1,9,23,57,986,2191,56,171460,15423,10220,95285,39134,2350,7087088,460,812,7931756,776,1629,154434959,1621,3290,179238216,4580,11000,12948396,5510,13095,.,.,.,.,.,.,11039,2143,947,30,3500,4449,2517,.,.,.,.,.,.,.,.,98038,9442,52941,160421,28169,21268,18766,14299,125031,100092,74157,41361,4654,2362,128,65744,514,847,115,51590,449,868,15180,6969754,459,812,6906,6958292,1008,1932,1961,2843013,1450,3104,86418,144633654,1674,3401,3010,18583744,6174,14001,927,5914582,6380,15139,2906,22534034,7754,16580,416,4012219,9645,23120,661,187541,284,493,8676,297707,34,67,167,202728,1214,2148,149,.,.,.,.,.,.,.,.,.,.,.,334,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,12,East of England,Y61,East of England,119913,79026,579520,7,1,17,45,103,580,15,4360,79930,8520,5584,47950,9953,793,4230464,497,919,4000772,716,1301,91988668,1918,4006,63641718,6394,16943,4959670,6254,16989,.,.,.,.,.,.,6242,105,4353,1024,55,1729,839,.,.,.,.,.,.,.,.,44486,2616,26586,73688,19479,13522,12587,8903,76658,53423,20401,11326,1380,862,27,18818,697,1184,0,0,.,.,8493,4211646,496,919,2408,5057511,2100,4123,596,1098254,1843,4030,44946,85832903,1910,4001,369,3445251,9337,24690,134,1296334,9674,21133,1462,15435368,10558,25739,132,1198088,9076,23623,668,192419,288,480,7739,296509,38,70,144,321328,2231,4246,117,.,.,.,.,.,.,.,.,.,.,.,15,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,12,North West,Y62,North West,146720,123049,1448736,12,1,46,76,124,300,17399,769,104810,11276,8009,57592,13799,4724,5064216,449,757,5214108,651,1104,109193144,1896,4240,93848420,6801,15937,26114678,5528,12559,.,.,.,.,.,.,9064,429,5926,1119,533,2176,451,.,.,.,.,.,.,.,.,61419,5547,28780,95746,23473,19258,16310,13629,75338,61182,20009,14810,6209,5180,163,89601,550,993,76,45407,597,1119,11037,4929208,447,750,5325,11026720,2071,4435,2063,4321488,2095,4801,50204,93844936,1869,4192,3619,31513540,8708,21169,1749,11163577,6383,14687,1355,11692062,8629,17227,863,9637769,11168,25606,180,61629,342,634,5516,213167,39,83,67,100175,1495,3716,47,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,12,North East and Yorkshire,Y63,North East and Yorkshire,164804,96376,798366,8,1,13,34,94,712,2885,2083,113681,10010,7081,66512,16194,850,4482321,448,770,3930929,555,990,124549895,1873,3879,89359320,5518,13667,4627898,5445,11690,.,.,.,.,.,.,9226,877,2448,8735,1063,4838,1900,.,.,.,.,.,.,.,.,65489,9995,28971,104455,19544,15648,13438,10911,87653,72613,24798,17659,1416,1044,319,172274,540,900,116,47796,412,799,9575,4262251,445,765,7748,15305361,1975,3941,1496,2766865,1850,3808,57268,106477669,1859,3873,3099,16026424,5171,11020,1814,9648951,5319,11927,2620,19162287,7314,15611,1210,7087815,5858,13145,314,136768,436,660,6065,210717,35,61,49,60204,1229,2535,34,.,.,.,.,.,.,.,.,.,.,.,32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,1,Eng,Eng,England,1001490,722896,2617638,4,1,2,14,63,3455,19865,18096,750828,60777,40890,407472,158524,13578,25871322,426,747,25293106,619,1149,511564420,1255,2552,539194196,3401,7930,60993156,4492,10351,.,.,.,.,.,.,48945,2812,13566,16789,6388,26179,7815,.,.,.,.,.,.,.,.,434935,42257,224691,701883,129234,99264,85471,66857,551017,441934,257472,170857,20859,14573,906,474519,524,923,482,230028,477,943,59389,25166775,424,743,35306,43536262,1233,2429,9651,11855561,1228,2642,362515,456172597,1258,2560,19450,90908085,4674,10221,7172,29934227,4174,9594,14172,98529579,6952,15040,3150,20135633,6392,14883,3421,1043433,305,517,36941,1404057,38,69,995,1474122,1482,3083,887,.,.,.,.,.,.,.,.,.,.,.,564,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,1,Y59,R1F,ISLE OF WIGHT NHS TRUST,2735,1393,11453,8,1,2,31,176,13,0,6,2037,133,85,965,579,45,93437,703,1224,78820,927,1656,1593801,1652,3660,3004330,5189,13383,216555,4812,11890,.,.,.,.,.,.,177,2,25,28,6,144,7,.,.,.,.,.,.,.,.,1228,44,588,1860,191,168,121,110,1105,1008,700,606,54,47,4,4259,1065,1506,0,0,.,.,129,89178,691,1180,103,175260,1702,3397,1,379,379,379,861,1418162,1647,3701,112,613002,5473,11825,2,1081,541,944,11,55005,5000,9610,13,15772,1213,3685,14,3884,277,462,101,4002,40,79,0,0,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,1,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,165849,131743,564794,4,0,1,31,101,517,0,1354,109881,9473,6947,63265,22214,2110,3700653,391,647,4469032,643,1097,69180606,1094,2220,71580732,3222,7737,9689889,4592,10713,.,.,.,.,.,.,8025,219,939,2808,179,6688,0,.,.,.,.,.,.,.,.,65816,6665,29375,101856,24921,19079,17981,13996,94427,71447,34664,24864,2747,2229,58,26671,460,689,29,19365,668,943,9386,3654617,389,644,4360,4631297,1062,2070,1149,1102158,959,2139,57756,63447151,1099,2232,1664,9429504,5667,10661,325,1504963,4631,10215,1316,11791977,8960,16043,91,837407,9202,20981,634,186725,295,474,4603,312798,68,136,138,265321,1923,4256,128,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,1,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,46303,30861,93221,3,1,5,12,30,220,2279,15,36430,2717,1801,20558,7566,447,1047936,386,654,807181,448,769,32479897,1580,3222,29517024,3901,9244,1613784,3610,8252,.,.,.,.,.,.,2080,31,277,2259,98,1674,0,.,.,.,.,.,.,.,.,21161,3764,9425,34350,5175,4165,3304,2694,26020,22076,11484,7956,697,455,83,37507,452,692,67,25373,379,783,2567,985056,384,650,3161,5180000,1639,3229,604,916780,1518,3088,16793,26383117,1571,3223,1337,7551571,5648,10858,533,3370648,6324,14138,979,7585261,7748,15719,171,1363778,7975,18310,84,34910,416,698,1576,41488,26,54,0,0,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,1,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,125079,103307,471336,5,1,1,19,87,268,14751,944,98655,9803,6918,52929,13560,5222,4182286,427,720,4085401,591,1015,75758588,1431,3053,69361347,5115,11742,25522762,4888,11022,.,.,.,.,.,.,8170,420,5285,1078,562,1903,581,.,.,.,.,.,.,.,.,58330,5543,26612,90485,20470,16930,14252,11986,67261,56077,19493,14514,6899,5637,151,73467,487,918,51,28532,559,989,9601,4080287,425,717,5205,8291757,1593,3344,2041,3276201,1605,3451,45683,64190630,1405,3001,3763,24025603,6385,15193,1871,8955456,4786,11353,1520,11802967,7765,16310,873,8505769,9743,21868,188,61445,327,600,4855,149774,31,56,86,131430,1528,3033,72,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,1,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,94619,48994,159964,3,1,1,7,76,351,318,3039,71680,5593,3865,39678,11277,646,2315465,414,714,1901216,492,894,42611400,1074,2193,26041131,2309,5485,2182224,3378,8119,.,.,.,.,.,.,4703,397,1053,5294,658,2595,2004,.,.,.,.,.,.,.,.,42269,6632,18076,66977,11019,8753,6831,5535,52503,43677,17194,12428,1116,839,216,103173,478,870,46,17202,374,775,5331,2195090,412,709,4361,4717644,1082,2190,865,756527,875,2073,34452,37137229,1078,2196,2412,7776446,3224,6941,1441,3590718,2492,5110,1745,8867853,5082,11585,1126,3802563,3377,7887,191,62012,325,510,3589,122625,34,58,57,52440,920,2068,48,.,.,.,.,.,.,.,.,.,.,.,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,1,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,87309,68702,235602,3,2,3,4,54,430,2355,1239,66874,7019,4690,38412,10167,766,3163565,451,819,4456923,950,2121,63110097,1643,3364,42036881,4135,10188,3957440,5166,10932,.,.,.,.,.,.,5870,1173,520,8,3340,837,57,.,.,.,.,.,.,.,.,40891,2929,17184,61004,12709,9886,8626,6822,49644,40255,14790,10811,994,727,0,0,.,.,15,10305,687,1470,7004,3153260,450,818,543,999153,1840,3750,793,1200557,1514,3424,37076,60910387,1643,3357,18,93575,5199,8339,413,1885374,4565,11700,2674,15448944,5777,12574,165,923665,5598,12694,319,91200,286,463,3738,147470,39,76,39,99237,2545,4204,29,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,1,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE UNIVERSITY NHS FOUNDATION TRUST,112093,81677,210892,3,1,3,12,35,345,0,67,93572,5909,3646,46335,30444,1539,2475927,419,723,1744636,479,850,34716266,749,1365,59878956,1967,4304,4487476,2916,6898,.,.,.,.,.,.,3070,36,21,0,263,2750,2566,.,.,.,.,.,.,.,.,52397,6005,32100,90502,11256,8224,6776,5058,58612,48544,55952,31690,3989,1609,116,60092,518,971,71,26906,379,774,5722,2388929,417,721,5997,4520973,754,1372,1071,781498,730,1462,39267,29413795,749,1360,3456,11601287,3357,7911,623,1930076,3098,7386,1365,7922980,5804,13701,289,1502541,5199,13275,221,64106,290,533,3652,90884,25,48,125,87956,704,1310,116,.,.,.,.,.,.,.,.,.,.,.,475,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,1,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,106384,69495,243566,4,1,5,11,60,469,26,5216,77269,7347,4794,44396,11217,638,3430325,467,854,3180193,663,1221,66936098,1508,3105,47208673,4209,10165,3439126,5390,13396,.,.,.,.,.,.,5629,100,3674,1274,69,1786,1151,.,.,.,.,.,.,.,.,43417,2811,25412,71640,17037,11919,10904,7814,67365,49006,22374,12672,1055,679,36,18505,514,978,0,0,.,.,7311,3411820,467,854,2666,4242876,1591,3074,649,954077,1470,3192,41081,61739145,1503,3104,414,2104453,5083,11291,151,921748,6104,16771,2076,15264306,7353,16834,159,1173259,7379,21008,603,164721,273,473,6708,232071,35,61,188,327533,1742,3859,151,.,.,.,.,.,.,.,.,.,.,.,26,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,1,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,85405,65125,99988,2,1,1,1,17,306,65,0,65326,4334,2857,33715,20337,489,1976151,456,839,1601428,561,1032,36527823,1083,2047,91240629,4486,10192,2660897,5442,12718,.,.,.,.,.,.,3629,123,619,1228,334,2553,1106,.,.,.,.,.,.,.,.,40335,769,20593,61697,9064,6763,5865,4447,45077,35769,35594,21286,850,506,167,105010,629,1085,99,53141,537,1076,4068,1818000,447,824,3259,3475337,1066,1988,983,1003828,1021,2149,29473,32048658,1087,2052,1414,9357897,6618,14028,622,4249927,6833,15118,1040,9517867,9152,20660,145,1335830,9213,19827,457,128768,282,484,2892,128476,44,55,122,126429,1036,2015,119,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,1,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,68460,39955,175435,4,3,4,5,45,319,7,145,51845,3200,1997,25118,15927,956,1325760,414,758,1051664,527,988,23149488,922,1826,42332164,2658,6079,3448705,3607,8442,.,.,.,.,.,.,3460,40,134,233,375,2911,336,.,.,.,.,.,.,.,.,27774,3417,17194,48385,5788,4496,3583,2822,32912,26856,22950,17560,1424,1070,34,18506,544,919,44,19138,435,735,3122,1288116,413,757,2935,2835794,966,1844,535,420500,786,1668,21648,19893194,919,1827,2679,9493417,3544,7742,796,2258629,2837,6185,303,2289985,7558,16204,62,408233,6584,15012,221,69565,315,551,2300,76824,33,65,75,128712,1716,3325,71,.,.,.,.,.,.,.,.,.,.,.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,1,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,107254,81644,351387,4,2,3,11,56,217,64,6071,77259,5249,3290,42101,15236,720,2159817,411,745,1916612,583,1077,65500356,1556,3222,56992329,3741,8779,3774298,5242,12629,.,.,.,.,.,.,4132,271,1019,2579,504,2338,7,.,.,.,.,.,.,.,.,41317,3678,28132,73127,11604,8881,7228,5573,56091,47219,22277,16470,1034,775,41,27329,667,1131,60,30066,501,1209,5148,2102422,408,738,2716,4466171,1644,3264,960,1443056,1503,3106,38425,59591129,1551,3219,2181,8861330,4063,8510,395,1265607,3204,7731,1143,7982434,6984,15626,56,266816,4765,13309,489,176097,360,613,2927,97645,33,56,165,255064,1546,3354,153,.,.,.,.,.,.,.,.,.,.,.,34,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,1,London,Y56,London,165849,131743,564794,4,0,1,31,101,517,0,1354,109881,9473,6947,63265,22214,2110,3700653,391,647,4469032,643,1097,69180606,1094,2220,71580732,3222,7737,9689889,4592,10713,.,.,.,.,.,.,8025,219,939,2808,179,6688,0,.,.,.,.,.,.,.,.,65816,6665,29375,101856,24921,19079,17981,13996,94427,71447,34664,24864,2747,2229,58,26671,460,689,29,19365,668,943,9386,3654617,389,644,4360,4631297,1062,2070,1149,1102158,959,2139,57756,63447151,1099,2232,1664,9429504,5667,10661,325,1504963,4631,10215,1316,11791977,8960,16043,91,837407,9202,20981,634,186725,295,474,4603,312798,68,136,138,265321,1923,4256,128,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,1,South West,Y58,South West,107254,81644,351387,4,2,3,11,56,217,64,6071,77259,5249,3290,42101,15236,720,2159817,411,745,1916612,583,1077,65500356,1556,3222,56992329,3741,8779,3774298,5242,12629,.,.,.,.,.,.,4132,271,1019,2579,504,2338,7,.,.,.,.,.,.,.,.,41317,3678,28132,73127,11604,8881,7228,5573,56091,47219,22277,16470,1034,775,41,27329,667,1131,60,30066,501,1209,5148,2102422,408,738,2716,4466171,1644,3264,960,1443056,1503,3106,38425,59591129,1551,3219,2181,8861330,4063,8510,395,1265607,3204,7731,1143,7982434,6984,15626,56,266816,4765,13309,489,176097,360,613,2927,97645,33,56,165,255064,1546,3354,153,.,.,.,.,.,.,.,.,.,.,.,34,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,1,South East,Y59,South East,156600,106473,286876,3,2,2,3,30,638,72,151,119208,7667,4939,59798,36843,1490,3395348,443,812,2731912,553,1025,61271112,1025,1980,136577123,3707,8464,6326157,4246,9949,.,.,.,.,.,.,7266,165,778,1489,715,5608,1449,.,.,.,.,.,.,.,.,69337,4230,38375,111942,15043,11427,9569,7379,79094,63633,59244,39452,2328,1623,205,127775,623,1066,143,72279,505,971,7319,3195294,437,802,6297,6486391,1030,1944,1519,1424707,938,1978,51982,53360014,1027,1986,4205,19464316,4629,9965,1420,6509637,4584,10091,1354,11862857,8761,19573,220,1759835,7999,17516,692,202217,292,505,5293,209302,40,60,197,255141,1295,2514,190,.,.,.,.,.,.,.,.,.,.,.,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,1,Midlands,Y60,Midlands,199402,150379,446494,3,1,3,8,44,775,2355,1306,160446,12928,8336,84747,40611,2305,5639492,436,775,6201559,744,1565,97826363,1154,2271,101915837,2510,5777,8444916,3664,8239,.,.,.,.,.,.,8940,1209,541,8,3603,3587,2623,.,.,.,.,.,.,.,.,93288,8934,49284,151506,23965,18110,15402,11880,108256,88799,70742,42501,4983,2336,116,60092,518,971,86,37211,433,895,12726,5542189,436,774,6540,5520126,844,1569,1864,1982055,1063,2297,76343,90324182,1183,2330,3474,11694862,3366,7913,1036,3815450,3683,9106,4039,23371924,5787,12955,454,2426206,5344,13064,540,155306,288,492,7390,238354,32,62,164,187193,1141,1998,145,.,.,.,.,.,.,.,.,.,.,.,475,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,1,East of England,Y61,East of England,106384,69495,243566,4,1,5,11,60,469,26,5216,77269,7347,4794,44396,11217,638,3430325,467,854,3180193,663,1221,66936098,1508,3105,47208673,4209,10165,3439126,5390,13396,.,.,.,.,.,.,5629,100,3674,1274,69,1786,1151,.,.,.,.,.,.,.,.,43417,2811,25412,71640,17037,11919,10904,7814,67365,49006,22374,12672,1055,679,36,18505,514,978,0,0,.,.,7311,3411820,467,854,2666,4242876,1591,3074,649,954077,1470,3192,41081,61739145,1503,3104,414,2104453,5083,11291,151,921748,6104,16771,2076,15264306,7353,16834,159,1173259,7379,21008,603,164721,273,473,6708,232071,35,61,188,327533,1742,3859,151,.,.,.,.,.,.,.,.,.,.,.,26,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,1,North West,Y62,North West,125079,103307,471336,5,1,1,19,87,268,14751,944,98655,9803,6918,52929,13560,5222,4182286,427,720,4085401,591,1015,75758588,1431,3053,69361347,5115,11742,25522762,4888,11022,.,.,.,.,.,.,8170,420,5285,1078,562,1903,581,.,.,.,.,.,.,.,.,58330,5543,26612,90485,20470,16930,14252,11986,67261,56077,19493,14514,6899,5637,151,73467,487,918,51,28532,559,989,9601,4080287,425,717,5205,8291757,1593,3344,2041,3276201,1605,3451,45683,64190630,1405,3001,3763,24025603,6385,15193,1871,8955456,4786,11353,1520,11802967,7765,16310,873,8505769,9743,21868,188,61445,327,600,4855,149774,31,56,86,131430,1528,3033,72,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,1,North East and Yorkshire,Y63,North East and Yorkshire,140922,79855,253185,3,1,3,9,58,571,2597,3054,108110,8310,5666,60236,18843,1093,3363401,405,694,2708397,478,854,75091297,1247,2544,55558155,2948,6994,3796008,3473,8173,.,.,.,.,.,.,6783,428,1330,7553,756,4269,2004,.,.,.,.,.,.,.,.,63430,10396,27501,101327,16194,12918,10135,8229,78523,65753,28678,20384,1813,1294,299,140680,471,821,113,42575,377,780,7898,3180146,403,690,7522,9897644,1316,2627,1469,1673307,1139,2490,51245,63520346,1240,2533,3749,15328017,4089,8338,1974,6961366,3527,7548,2724,16453114,6040,13071,1297,5166341,3983,9261,275,96922,352,567,5165,164113,32,57,57,52440,920,2068,48,.,.,.,.,.,.,.,.,.,.,.,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,Eng,Eng,England,963991,699262,3793338,5,1,10,31,84,3110,16691,17813,695729,56624,38146,373855,147581,11246,24795994,438,772,24125205,632,1173,496166919,1327,2706,595450505,4035,9424,66577083,5920,13767,.,.,.,.,.,.,49090,2862,12709,14525,6482,27037,6973,.,.,.,.,.,.,.,.,397673,38524,210442,646639,119862,91771,79965,62305,511205,405952,243712,158520,17775,12086,694,365343,526,888,453,217733,481,901,55477,24212918,436,769,30184,38042438,1260,2468,9039,11786466,1304,2747,334632,446338015,1334,2727,17557,92452214,5266,11790,6790,31147526,4587,10551,12721,97713364,7681,16616,2981,21134335,7090,16306,3112,970849,312,526,34339,1375012,40,74,924,1499620,1623,3269,831,.,.,.,.,.,.,.,.,.,.,.,502,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,Y59,R1F,ISLE OF WIGHT NHS TRUST,2562,1348,17237,13,1,19,55,337,15,0,1,1985,125,79,943,561,51,74832,599,1064,68393,866,1475,1594203,1691,3560,2735679,4876,11459,363081,7119,16748,.,.,.,.,.,.,181,2,33,27,4,142,6,.,.,.,.,.,.,.,.,1192,30,582,1804,188,164,122,105,1057,968,660,580,64,52,0,0,.,.,0,0,.,.,125,74832,599,1064,105,174326,1660,3151,2,1067,534,904,836,1418810,1697,3648,104,618938,5951,12529,1,942,942,942,6,34858,5810,11808,11,10989,999,2862,12,4021,335,561,100,4055,41,75,0,0,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,168286,134619,1238159,9,0,29,70,151,436,0,2919,102046,9158,6684,58526,17527,1788,3730130,407,675,4700717,703,1214,77413738,1323,2756,81311647,4639,11124,19203231,10740,25302,.,.,.,.,.,.,8479,174,685,2256,426,7194,0,.,.,.,.,.,.,.,.,59623,6026,27918,93567,23953,18465,17229,13537,90140,66572,28726,19857,2578,1888,52,30111,579,993,14,9219,659,1432,9092,3690800,406,672,3891,5105832,1312,2676,1005,1266669,1260,2781,53630,71041237,1325,2761,1560,11028369,7069,13787,320,2258922,7059,16399,1571,16472146,10485,20736,150,2061862,13746,27677,658,206099,313,529,4480,324242,72,154,176,401053,2279,4590,165,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,42572,28161,118444,4,1,10,17,32,205,1953,17,33702,2496,1658,18520,7574,440,951490,381,644,775398,468,782,25700192,1388,2770,26968936,3561,8539,1689752,3840,8416,.,.,.,.,.,.,1906,24,179,1717,101,1602,0,.,.,.,.,.,.,.,.,19535,3404,8857,31796,4899,3913,3206,2581,23358,19827,11719,7997,681,436,60,27306,455,786,60,24787,413,742,2376,899397,379,637,2592,3646412,1407,2727,546,706946,1295,2709,15382,21346834,1388,2776,1239,6218074,5019,9957,454,2280522,5023,10328,882,6449528,7312,14913,157,1066390,6792,15257,74,27992,378,561,1418,39141,28,54,0,0,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
